RegionID,SizeRank,RegionName,RegionType,StateName,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30
394816,87,"Madison, WI",Msa,WI,3134.0,2908.0,2679.0,2528.0,2300.0,2320.0,2580.0,2945.0,3309.0,3525.0,3589.0,3548.0,3434.0,3235.0,2928.0,2642.0,2420.0,2389.0,2587.0,2919.0,3246.0,3451.0,3552.0,3521.0,3440.0,3278.0,3008.0,2716.0,2505.0,2519.0,2629.0,2828.0,2985.0
394766,88,"Lakeland, FL",Msa,FL,3572.0,3457.0,3364.0,3386.0,3358.0,3428.0,3557.0,3596.0,3618.0,3615.0,3612.0,3644.0,3711.0,3751.0,3738.0,3859.0,3976.0,4145.0,4297.0,4259.0,4290.0,4258.0,4275.0,4349.0,4355.0,4324.0,4239.0,4216.0,4171.0,4184.0,4167.0,4118.0,4021.0
394931,89,"Ogden, UT",Msa,UT,1990.0,1878.0,1759.0,1732.0,1620.0,1627.0,1777.0,1957.0,2170.0,2346.0,2507.0,2587.0,2685.0,2683.0,2503.0,2373.0,2215.0,2173.0,2290.0,2445.0,2630.0,2780.0,2903.0,2957.0,2975.0,2880.0,2647.0,2396.0,2129.0,2079.0,2146.0,2259.0,2340.0
394528,90,"Daytona Beach, FL",Msa,FL,5570.0,5558.0,5499.0,5571.0,5647.0,5806.0,6079.0,6231.0,6361.0,6411.0,6386.0,6332.0,6328.0,6320.0,6250.0,6381.0,6482.0,6644.0,6807.0,6789.0,6780.0,6706.0,6651.0,6593.0,6541.0,6454.0,6322.0,6375.0,6388.0,6469.0,6535.0,6520.0,6378.0
394531,91,"Des Moines, IA",Msa,IA,4362.0,4165.0,3983.0,3940.0,3815.0,4004.0,4195.0,4380.0,4604.0,4613.0,4714.0,4782.0,4797.0,4711.0,4519.0,4337.0,4087.0,4032.0,4173.0,4317.0,4554.0,4737.0,4832.0,4924.0,4985.0,4918.0,4736.0,4527.0,4315.0,4301.0,4362.0,4484.0,4527.0
394711,92,"Jackson, MS",Msa,MS,2659.0,2595.0,2527.0,2513.0,2485.0,2546.0,2677.0,2834.0,2947.0,2990.0,2976.0,2870.0,2801.0,2708.0,2562.0,2479.0,2406.0,2417.0,2504.0,2590.0,2660.0,2671.0,2664.0,2626.0,2577.0,2526.0,2452.0,2392.0,2339.0,2326.0,2312.0,2312.0,2271.0
394352,94,"Augusta, GA",Msa,GA,3776.0,3694.0,3575.0,3527.0,3422.0,3399.0,3468.0,3535.0,3598.0,3627.0,3620.0,3570.0,3530.0,3448.0,3329.0,3279.0,3231.0,3248.0,3314.0,3378.0,3484.0,3571.0,3643.0,3684.0,3654.0,3522.0,3367.0,3242.0,3156.0,3158.0,3116.0,3033.0,2865.0
394666,96,"Harrisburg, PA",Msa,PA,2750.0,2787.0,2631.0,2532.0,2392.0,2291.0,2356.0,2463.0,2587.0,2656.0,2686.0,2659.0,2622.0,2522.0,2347.0,2186.0,2015.0,1946.0,1997.0,2113.0,2256.0,2352.0,2407.0,2415.0,2401.0,2350.0,2227.0,2091.0,1938.0,1807.0,1651.0,1613.0,1634.0
395006,100,"Provo, UT",Msa,UT,1811.0,1685.0,1587.0,1550.0,1415.0,1416.0,1572.0,1814.0,2143.0,2425.0,2595.0,2645.0,2722.0,2748.0,2699.0,2692.0,2595.0,2598.0,2746.0,2925.0,3150.0,3299.0,3400.0,3376.0,3329.0,3199.0,2929.0,2745.0,2530.0,2483.0,2606.0,2786.0,2889.0
394549,104,"Durham, NC",Msa,NC,2079.0,1963.0,1842.0,1775.0,1672.0,1731.0,1871.0,2041.0,2185.0,2227.0,2254.0,2224.0,2220.0,2157.0,2031.0,1950.0,1842.0,1865.0,2015.0,2203.0,2392.0,2485.0,2519.0,2491.0,2485.0,2434.0,2313.0,2205.0,2080.0,2056.0,2056.0,2101.0,2121.0
394995,119,"Port St. Lucie, FL",Msa,FL,4438.0,4422.0,4369.0,4468.0,4576.0,4743.0,4941.0,4957.0,4877.0,4714.0,4541.0,4405.0,4413.0,4460.0,4503.0,4737.0,4938.0,5190.0,5437.0,5482.0,5458.0,5348.0,5192.0,5027.0,4933.0,4853.0,4818.0,4957.0,5096.0,5263.0,5308.0,5223.0,5057.0
395183,124,"Vallejo, CA",Msa,CA,980.0,919.0,837.0,823.0,777.0,793.0,891.0,987.0,1092.0,1179.0,1238.0,1268.0,1302.0,1276.0,1196.0,1138.0,1066.0,1047.0,1111.0,1190.0,1255.0,1338.0,1363.0,1336.0,1314.0,1228.0,1112.0,1020.0,939.0,917.0,919.0,960.0,972.0
394746,128,"Killeen, TX",Msa,TX,2169.0,2143.0,2078.0,2066.0,2009.0,2014.0,2088.0,2123.0,2200.0,2229.0,2215.0,2204.0,2169.0,2119.0,2031.0,1978.0,1909.0,1898.0,1963.0,1984.0,2056.0,2102.0,2130.0,2144.0,2139.0,2074.0,1987.0,1966.0,1949.0,2003.0,2026.0,2037.0,1975.0
395048,132,"Salem, OR",Msa,OR,1789.0,1652.0,1545.0,1476.0,1353.0,1360.0,1449.0,1607.0,1771.0,1894.0,2007.0,2056.0,2085.0,2046.0,1925.0,1839.0,1735.0,1726.0,1820.0,1951.0,2154.0,2296.0,2392.0,2401.0,2319.0,2205.0,2024.0,1854.0,1743.0,1717.0,1730.0,1787.0,1825.0
394927,149,"Ocala, FL",Msa,FL,2970.0,2978.0,2917.0,2941.0,2966.0,3001.0,3068.0,3066.0,3028.0,2969.0,2928.0,2893.0,2916.0,2932.0,2918.0,2994.0,3030.0,3114.0,3245.0,3292.0,3265.0,3197.0,3094.0,2969.0,2947.0,2894.0,2831.0,2851.0,2842.0,2839.0,2806.0,2733.0,2615.0
394602,159,"Fort Collins, CO",Msa,CO,2209.0,2035.0,1859.0,1760.0,1584.0,1565.0,1688.0,1882.0,2086.0,2262.0,2379.0,2401.0,2463.0,2429.0,2288.0,2166.0,1979.0,1896.0,2013.0,2225.0,2340.0,2430.0,2434.0,2331.0,2304.0,2187.0,1991.0,1855.0,1721.0,1674.0,1709.0,1824.0,1968.0
394405,162,"Boulder, CO",Msa,CO,1514.0,1365.0,1221.0,1141.0,1000.0,992.0,1115.0,1291.0,1470.0,1586.0,1632.0,1621.0,1586.0,1507.0,1366.0,1251.0,1189.0,1221.0,1386.0,1613.0,1734.0,1804.0,1808.0,1717.0,1662.0,1542.0,1355.0,1208.0,1085.0,1059.0,1101.0,1217.0,1356.0
394471,172,"Clarksville, TN",Msa,TN,2108.0,2050.0,2003.0,1975.0,1923.0,1942.0,2010.0,2080.0,2168.0,2221.0,2251.0,2246.0,2227.0,2161.0,2059.0,2020.0,1957.0,1941.0,1965.0,1988.0,2054.0,2142.0,2193.0,2198.0,2175.0,2095.0,2015.0,1981.0,1967.0,2014.0,2079.0,2152.0,2160.0
394645,177,"Greeley, CO",Msa,CO,1721.0,1650.0,1530.0,1481.0,1403.0,1431.0,1585.0,1717.0,1820.0,1860.0,1848.0,1845.0,1869.0,1850.0,1755.0,1698.0,1642.0,1679.0,1826.0,1989.0,2047.0,2056.0,2061.0,1979.0,1945.0,1838.0,1635.0,1489.0,1352.0,1336.0,1377.0,1491.0,1621.0
394813,189,"Macon-Bibb County, GA",Msa,GA,945.0,954.0,930.0,938.0,933.0,949.0,992.0,1017.0,1058.0,1079.0,1100.0,1110.0,1114.0,1105.0,1064.0,1045.0,1040.0,1054.0,1100.0,1144.0,1184.0,1217.0,1238.0,1243.0,1234.0,1209.0,1177.0,1161.0,1141.0,1143.0,1140.0,1122.0,1103.0
394346,220,"Athens, GA",Msa,GA,1051.0,1018.0,971.0,954.0,957.0,1009.0,1103.0,1192.0,1235.0,1235.0,1209.0,1166.0,1129.0,1082.0,1022.0,998.0,984.0,1003.0,1062.0,1099.0,1121.0,1131.0,1113.0,1087.0,1056.0,1017.0,973.0,943.0,941.0,962.0,1002.0,1050.0,1072.0
394623,229,"Gainesville, GA",Msa,GA,1203.0,1193.0,1152.0,1131.0,1120.0,1145.0,1236.0,1330.0,1392.0,1421.0,1397.0,1366.0,1348.0,1308.0,1255.0,1229.0,1262.0,1267.0,1328.0,1376.0,1380.0,1450.0,1501.0,1523.0,1524.0,1500.0,1458.0,1446.0,1448.0,1484.0,1512.0,1553.0,1550.0
395246,244,"Yuba City, CA",Msa,CA,489.0,475.0,457.0,439.0,406.0,389.0,394.0,419.0,464.0,505.0,544.0,570.0,582.0,576.0,544.0,503.0,473.0,462.0,474.0,511.0,545.0,588.0,614.0,626.0,638.0,627.0,598.0,576.0,551.0,535.0,532.0,527.0,507.0
395009,251,"Punta Gorda, FL",Msa,FL,2339.0,2400.0,2436.0,2544.0,2718.0,2868.0,2998.0,2954.0,2830.0,2674.0,2494.0,2386.0,2364.0,2428.0,2540.0,2767.0,2980.0,3164.0,3270.0,3200.0,3075.0,2875.0,2689.0,2571.0,2509.0,2516.0,2568.0,2691.0,2777.0,2846.0,2886.0,2843.0,2774.0
395007,253,"Pueblo, CO",Msa,CO,803.0,762.0,725.0,709.0,669.0,655.0,665.0,688.0,722.0,758.0,801.0,818.0,835.0,820.0,778.0,750.0,703.0,695.0,705.0,710.0,730.0,732.0,754.0,768.0,778.0,763.0,709.0,681.0,653.0,669.0,694.0,729.0,757.0
395094,331,"Sherman, TX",Msa,TX,"","","","","","","","","","","","","",868.0,856.0,842.0,825.0,829.0,852.0,890.0,929.0,963.0,993.0,1003.0,1009.0,985.0,942.0,907.0,868.0,866.0,878.0,903.0,919.0
394546,343,"Dunn, NC",Msa,NC,858.0,840.0,813.0,812.0,808.0,824.0,871.0,894.0,900.0,894.0,875.0,843.0,820.0,783.0,728.0,703.0,723.0,750.0,789.0,837.0,830.0,838.0,830.0,804.0,784.0,746.0,706.0,671.0,644.0,646.0,662.0,680.0,679.0
395166,383,"Truckee, CA",Msa,CA,808.0,752.0,691.0,651.0,585.0,554.0,588.0,665.0,764.0,873.0,953.0,990.0,986.0,945.0,873.0,796.0,725.0,680.0,681.0,746.0,842.0,954.0,1056.0,1090.0,1074.0,1005.0,889.0,781.0,710.0,679.0,673.0,723.0,760.0
395153,399,"The Villages, FL",Msa,FL,574.0,577.0,562.0,566.0,570.0,574.0,589.0,582.0,573.0,557.0,542.0,534.0,528.0,534.0,535.0,563.0,579.0,594.0,608.0,591.0,576.0,556.0,539.0,522.0,514.0,512.0,508.0,541.0,575.0,606.0,630.0,644.0,656.0
394586,504,"Faribault, MN",Msa,MN,"","","","","","","","","","","","","",292.0,274.0,259.0,241.0,233.0,235.0,252.0,272.0,288.0,302.0,306.0,304.0,291.0,270.0,241.0,224.0,222.0,228.0,250.0,263.0
394309,527,"Albemarle, NC",Msa,NC,253.0,249.0,243.0,240.0,235.0,241.0,247.0,247.0,254.0,251.0,252.0,258.0,259.0,255.0,243.0,236.0,228.0,232.0,240.0,251.0,256.0,258.0,262.0,261.0,267.0,263.0,247.0,232.0,215.0,208.0,209.0,208.0,203.0
394742,595,"Kerrville, TX",Msa,TX,399.0,397.0,387.0,377.0,366.0,356.0,357.0,371.0,397.0,428.0,446.0,450.0,434.0,408.0,381.0,357.0,343.0,336.0,345.0,361.0,376.0,398.0,412.0,419.0,421.0,410.0,393.0,381.0,372.0,370.0,367.0,368.0,373.0
395091,641,"Shelbyville, TN",Msa,TN,196.0,199.0,199.0,201.0,201.0,200.0,203.0,209.0,219.0,225.0,231.0,231.0,229.0,226.0,214.0,206.0,196.0,195.0,203.0,213.0,223.0,233.0,234.0,239.0,252.0,256.0,260.0,261.0,249.0,242.0,241.0,240.0,238.0
395230,672,"Wilmington, OH",Msa,OH,"","","","","","","","","","","","","",177.0,163.0,150.0,135.0,127.0,125.0,130.0,134.0,141.0,148.0,154.0,158.0,154.0,148.0,137.0,126.0,117.0,113.0,105.0,105.0
